type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-05-12 21:43:04,6.27546667,-75.58850333,2.30,1536.088,23.912,0.451,173,14,43,20230512-164304,GPS Logger: 20230512-164304 - 9
T,2023-05-12 21:43:05,6.27546000,-75.58849000,2.20,1536.388,23.912,0.384,192,15,43,,
T,2023-05-12 21:43:06,6.27545833,-75.58847500,2.20,1536.488,23.912,0.378,164,16,43,,
T,2023-05-12 21:43:07,6.27545667,-75.58847333,2.30,1536.388,23.912,0.000,,17,43,,
T,2023-05-12 21:43:08,6.27545333,-75.58847167,2.40,1536.488,23.912,0.000,,18,43,,
T,2023-05-12 21:43:09,6.27544833,-75.58847167,2.50,1536.488,23.912,0.000,,18,43,,
T,2023-05-12 21:43:10,6.27545000,-75.58845167,2.60,1536.388,23.912,0.000,,18,43,,
T,2023-05-12 21:43:11,6.27544833,-75.58844000,2.60,1536.388,23.912,0.000,,18,43,,
T,2023-05-12 21:43:12,6.27545500,-75.58842833,2.70,1536.189,23.911,0.000,,18,43,,
T,2023-05-12 21:43:13,6.27545500,-75.58841667,2.70,1536.089,23.911,0.000,,19,43,,
T,2023-05-12 21:43:14,6.27545833,-75.58840667,2.70,1536.089,23.911,0.000,,19,43,,
T,2023-05-12 21:43:15,6.27546000,-75.58840833,2.60,1536.089,23.911,0.000,,19,43,,
T,2023-05-12 21:43:17,6.27546333,-75.58840500,2.60,1536.389,23.911,0.000,,17,43,,
T,2023-05-12 21:43:18,6.27546833,-75.58840667,2.60,1536.389,23.911,0.000,,17,43,,
T,2023-05-12 21:43:19,6.27547333,-75.58840500,2.60,1536.289,23.911,0.000,,17,43,,
T,2023-05-12 21:43:20,6.27547833,-75.58840500,2.50,1536.189,23.911,0.000,,17,43,,
T,2023-05-12 21:43:21,6.27548167,-75.58840000,2.50,1536.089,23.911,0.000,,18,43,,
T,2023-05-12 21:43:22,6.27548000,-75.58839333,2.50,1536.089,23.911,0.000,,21,43,,
T,2023-05-12 21:43:23,6.27548167,-75.58839167,2.50,1536.089,23.911,0.000,,21,43,,
T,2023-05-12 21:43:24,6.27547833,-75.58838667,2.50,1536.089,23.911,0.000,,20,43,,
T,2023-05-12 21:43:25,6.27547667,-75.58838333,2.50,1536.089,23.911,0.000,,21,43,,
T,2023-05-12 21:43:26,6.27547000,-75.58838000,2.50,1536.089,23.911,0.000,,20,43,,
T,2023-05-12 21:43:27,6.27546500,-75.58837833,2.50,1536.089,23.911,0.000,,20,43,,
T,2023-05-12 21:43:28,6.27545500,-75.58837500,2.50,1536.089,23.911,0.000,,22,42,,
T,2023-05-12 21:43:29,6.27544833,-75.58836667,2.60,1536.189,23.911,0.000,,22,42,,
T,2023-05-12 21:43:30,6.27545333,-75.58836500,2.50,1536.189,23.911,0.000,,22,43,,
T,2023-05-12 21:43:31,6.27545000,-75.58836500,2.50,1536.289,23.911,0.000,,21,43,,
T,2023-05-12 21:43:32,6.27544500,-75.58836167,2.50,1536.489,23.911,0.000,,21,43,,
T,2023-05-12 21:43:33,6.27544500,-75.58836000,2.60,1536.689,23.911,0.000,,20,43,,
T,2023-05-12 21:43:34,6.27544667,-75.58836167,2.60,1536.989,23.911,0.000,,20,43,,
T,2023-05-12 21:43:36,6.27545000,-75.58836333,2.70,1537.589,23.911,0.000,,19,43,,
T,2023-05-12 21:43:37,6.27545000,-75.58836833,2.70,1537.889,23.911,0.000,,19,43,,
T,2023-05-12 21:43:38,6.27543667,-75.58840667,2.70,1537.889,23.911,0.000,,21,43,,
T,2023-05-12 21:43:39,6.27543667,-75.58841000,2.70,1538.189,23.911,0.000,,21,43,,
T,2023-05-12 21:43:40,6.27544667,-75.58840833,2.70,1538.589,23.911,0.000,,18,43,,
T,2023-05-12 21:43:41,6.27545667,-75.58840667,2.60,1538.589,23.911,0.585,297,18,43,,
T,2023-05-12 21:43:42,6.27546167,-75.58840500,2.60,1538.889,23.911,0.492,37,18,43,,
T,2023-05-12 21:43:43,6.27546833,-75.58840167,2.60,1538.989,23.911,0.428,316,18,43,,
T,2023-05-12 21:43:44,6.27547333,-75.58839833,2.60,1539.089,23.911,0.000,,18,43,,
T,2023-05-12 21:43:45,6.27547833,-75.58839500,2.60,1539.389,23.911,0.000,,16,43,,
T,2023-05-12 21:43:46,6.27548333,-75.58838500,2.70,1539.589,23.911,0.000,,16,43,,
T,2023-05-12 21:43:47,6.27548333,-75.58838500,2.70,1539.589,23.911,0.000,,16,43,,
T,2023-05-12 21:43:48,6.27548333,-75.58838500,2.70,1539.589,23.911,0.000,,17,43,,
T,2023-05-12 21:43:49,6.27548333,-75.58838500,2.70,1539.589,23.911,0.000,,18,43,,
T,2023-05-12 21:43:50,6.27548333,-75.58838500,2.70,1539.589,23.911,0.000,,18,43,,
T,2023-05-12 21:43:51,6.27550667,-75.58834667,2.80,1540.089,23.911,0.000,,18,43,,
T,2023-05-12 21:43:52,6.27551167,-75.58834333,2.90,1540.189,23.911,0.000,,18,43,,
T,2023-05-12 21:43:53,6.27551667,-75.58834333,2.90,1540.189,23.911,0.000,,18,43,,
T,2023-05-12 21:43:54,6.27551833,-75.58834167,2.90,1540.089,23.911,0.000,,17,43,,
T,2023-05-12 21:43:55,6.27551833,-75.58833333,2.90,1540.189,23.911,0.000,,17,43,,
T,2023-05-12 21:43:56,6.27551500,-75.58832500,2.90,1540.189,23.911,0.000,,19,43,,
T,2023-05-12 21:43:57,6.27551500,-75.58832000,2.90,1540.189,23.911,0.000,,17,43,,
T,2023-05-12 21:43:58,6.27551833,-75.58832333,2.90,1540.089,23.911,0.000,,17,43,,
T,2023-05-12 21:43:59,6.27552333,-75.58832500,2.80,1539.889,23.911,0.000,,17,43,,
T,2023-05-12 21:44:00,6.27553000,-75.58832667,2.80,1539.689,23.911,0.000,,18,43,,
T,2023-05-12 21:44:01,6.27554000,-75.58832833,2.80,1539.589,23.911,0.000,,18,43,,
T,2023-05-12 21:44:02,6.27554667,-75.58835167,2.90,1539.389,23.911,0.000,,19,43,,
T,2023-05-12 21:44:03,6.27556333,-75.58836167,2.90,1539.389,23.911,0.000,,20,43,,
T,2023-05-12 21:44:04,6.27558000,-75.58836167,3.00,1539.089,23.911,0.000,,19,43,,
T,2023-05-12 21:44:05,6.27560500,-75.58835000,3.00,1538.789,23.911,0.000,,20,42,,
T,2023-05-12 21:44:06,6.27562500,-75.58835167,3.00,1538.089,23.911,0.000,,20,42,,
T,2023-05-12 21:44:07,6.27566667,-75.58835667,3.10,1537.989,23.911,0.000,,20,43,,
T,2023-05-12 21:44:08,6.27569833,-75.58834167,3.10,1537.790,23.910,0.000,,18,43,,
T,2023-05-12 21:44:09,6.27574000,-75.58834000,3.20,1537.690,23.910,0.000,,18,43,,
T,2023-05-12 21:44:10,6.27578833,-75.58833833,3.10,1537.490,23.910,0.000,,19,43,,
T,2023-05-12 21:44:11,6.27582667,-75.58832000,3.00,1537.190,23.910,3.663,5,19,43,,
T,2023-05-12 21:44:12,6.27588000,-75.58831833,3.00,1537.090,23.910,4.079,6,19,43,,
T,2023-05-12 21:44:13,6.27593667,-75.58832167,3.00,1536.590,23.910,4.444,3,19,43,,
T,2023-05-12 21:44:14,6.27599000,-75.58832833,3.10,1536.190,23.910,4.776,359,19,43,,
T,2023-05-12 21:44:15,6.27605500,-75.58835000,3.10,1535.890,23.910,5.020,356,19,43,,
T,2023-05-12 21:44:16,6.27610833,-75.58836833,3.10,1535.590,23.910,5.180,351,19,43,,
T,2023-05-12 21:44:17,6.27615167,-75.58839667,3.10,1535.290,23.910,5.183,338,18,43,,
T,2023-05-12 21:44:18,6.27616167,-75.58841000,3.10,1534.890,23.910,4.954,328,18,43,,
T,2023-05-12 21:44:19,6.27617000,-75.58842500,3.10,1534.490,23.910,4.641,324,18,43,,
T,2023-05-12 21:44:20,6.27616667,-75.58842000,3.10,1534.490,23.910,0.000,,17,43,,
T,2023-05-12 21:44:21,6.27616833,-75.58842000,3.10,1534.690,23.910,0.000,,16,43,,
T,2023-05-12 21:44:22,6.27617000,-75.58842167,3.20,1534.790,23.910,0.000,,16,43,,
T,2023-05-12 21:44:23,6.27617000,-75.58842167,3.20,1534.790,23.910,0.000,,16,43,,
T,2023-05-12 21:44:24,6.27617000,-75.58842167,3.20,1534.790,23.910,0.000,,17,42,,
T,2023-05-12 21:44:25,6.27617000,-75.58842167,3.20,1534.790,23.910,0.000,,17,42,,
T,2023-05-12 21:44:26,6.27619000,-75.58844667,3.20,1535.690,23.910,0.000,,15,42,,
T,2023-05-12 21:44:27,6.27619833,-75.58846000,3.10,1535.990,23.910,0.000,,15,42,,
T,2023-05-12 21:44:28,6.27620667,-75.58847167,3.10,1536.290,23.910,0.000,,16,42,,
T,2023-05-12 21:44:29,6.27621333,-75.58849000,3.20,1536.290,23.910,0.000,,16,42,,
T,2023-05-12 21:44:30,6.27622333,-75.58849667,3.20,1537.290,23.910,0.000,,15,42,,
T,2023-05-12 21:44:31,6.27624000,-75.58850000,3.20,1538.490,23.910,0.000,,14,42,,
T,2023-05-12 21:44:32,6.27625833,-75.58850333,3.20,1539.690,23.910,0.000,,13,43,,
T,2023-05-12 21:44:33,6.27627000,-75.58850333,3.30,1540.790,23.910,0.000,,11,43,,
T,2023-05-12 21:44:35,6.27631833,-75.58852167,3.30,1542.990,23.910,0.000,,11,43,,
T,2023-05-12 21:44:36,6.27633167,-75.58854000,3.40,1543.890,23.910,0.000,,11,43,,
T,2023-05-12 21:44:37,6.27635667,-75.58856500,3.50,1545.190,23.910,0.000,,11,43,,
T,2023-05-12 21:44:38,6.27636667,-75.58860167,3.60,1545.990,23.910,2.226,289,12,43,,
T,2023-05-12 21:44:39,6.27637000,-75.58866667,3.50,1546.789,23.911,2.522,274,10,43,,
T,2023-05-12 21:44:40,6.27636667,-75.58872667,3.70,1547.589,23.911,2.916,267,8,43,,
T,2023-05-12 21:44:41,6.27637333,-75.58882667,3.60,1548.389,23.911,6.911,267,11,42,,
T,2023-05-12 21:44:42,6.27636167,-75.58889667,3.90,1549.188,23.912,7.320,261,11,42,,
T,2023-05-12 21:44:43,6.27634167,-75.58899000,3.80,1550.188,23.912,7.774,257,12,43,,
T,2023-05-12 21:44:44,6.27630167,-75.58909833,3.60,1551.387,23.913,9.218,252,11,43,,
T,2023-05-12 21:44:45,6.27627167,-75.58922667,3.50,1552.486,23.914,10.500,253,11,43,,
T,2023-05-12 21:44:46,6.27624500,-75.58933500,3.50,1553.586,23.914,10.640,254,11,43,,
T,2023-05-12 21:44:47,6.27621500,-75.58946667,3.40,1554.985,23.915,10.739,256,11,43,,
T,2023-05-12 21:44:48,6.27619167,-75.58956500,3.30,1556.084,23.916,10.296,256,11,43,,
T,2023-05-12 21:44:49,6.27618500,-75.58965167,3.30,1556.684,23.916,9.771,259,11,43,,
T,2023-05-12 21:44:50,6.27617000,-75.58974500,3.20,1557.383,23.917,9.472,260,11,43,,
T,2023-05-12 21:44:51,6.27615167,-75.58983667,3.20,1557.783,23.917,9.364,259,10,43,,
T,2023-05-12 21:44:52,6.27613333,-75.58990167,3.10,1558.282,23.918,8.427,257,10,43,,
T,2023-05-12 21:44:53,6.27613000,-75.58994500,3.20,1558.982,23.918,7.323,262,11,43,,
T,2023-05-12 21:44:54,6.27613000,-75.58997333,3.10,1559.882,23.918,5.846,263,12,43,,
T,2023-05-12 21:44:55,6.27612500,-75.58999167,3.20,1560.282,23.918,4.402,262,13,43,,
T,2023-05-12 21:44:56,6.27613167,-75.58999000,3.20,1560.582,23.918,2.677,267,13,43,,
T,2023-05-12 21:44:57,6.27612833,-75.58996500,3.00,1561.182,23.918,0.000,,14,43,,
T,2023-05-12 21:44:58,6.27612833,-75.58995000,2.90,1562.182,23.918,0.000,,14,43,,
