type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-05-11 00:35:14.714,6.25813097,-75.61137150,19.00,1514.536,24.070,0.447,0,6,21,20230510-193514,GPS Logger: 20230510-193514 - 6
T,2023-05-11 00:35:16,6.25815867,-75.61141403,19.00,1496.603,24.071,0.378,0,9,21,,
T,2023-05-11 00:35:17,6.25813007,-75.61128052,19.00,1507.852,24.070,0.067,0,8,21,,
T,2023-05-11 00:35:18,6.25810805,-75.61129217,4.90,1502.396,24.070,0.000,,9,21,,
T,2023-05-11 00:35:19,6.25811943,-75.61131029,4.90,1502.921,24.070,0.000,,9,21,,
T,2023-05-11 00:35:20,6.25812645,-75.61131650,4.90,1504.820,24.070,0.000,,9,21,,
T,2023-05-11 00:35:21,6.25813765,-75.61131494,4.90,1504.320,24.070,0.000,,9,21,,
T,2023-05-11 00:35:22,6.25813007,-75.61128052,4.90,1507.852,24.070,0.000,,10,21,,
T,2023-05-11 00:35:23,6.25813007,-75.61128052,4.90,1507.852,24.070,0.000,,9,21,,
T,2023-05-11 00:35:24,6.25813007,-75.61128052,4.90,1507.852,24.070,0.000,,9,21,,
T,2023-05-11 00:35:25,6.25813007,-75.61128052,4.90,1507.852,24.070,0.000,,11,21,,
T,2023-05-11 00:35:26,6.25813007,-75.61128052,4.90,1507.852,24.070,0.000,,11,21,,
T,2023-05-11 00:35:27,6.25813007,-75.61128052,4.90,1507.852,24.070,0.000,,11,21,,
T,2023-05-11 00:35:28,6.25813007,-75.61128052,4.90,1507.852,24.070,0.000,,10,21,,
T,2023-05-11 00:35:29,6.25813007,-75.61128052,4.90,1507.852,24.070,0.000,,10,21,,
T,2023-05-11 00:35:30,6.25813007,-75.61128052,4.90,1507.852,24.070,0.000,,10,21,,
T,2023-05-11 00:35:31,6.25813007,-75.61128052,4.90,1507.852,24.070,0.000,,10,21,,
T,2023-05-11 00:35:32,6.25813007,-75.61128052,4.90,1507.852,24.070,0.000,,10,21,,
T,2023-05-11 00:35:33,6.25813007,-75.61128052,4.90,1507.852,24.070,0.000,,11,21,,
T,2023-05-11 00:35:34,6.25813007,-75.61128052,4.90,1507.852,24.070,0.000,,10,21,,
T,2023-05-11 00:35:35,6.25813007,-75.61128052,4.90,1507.852,24.070,0.000,,10,21,,
T,2023-05-11 00:35:36,6.25813007,-75.61128052,4.90,1507.852,24.070,0.000,,10,21,,
T,2023-05-11 00:35:37,6.25813007,-75.61128052,4.90,1507.852,24.070,0.000,,10,21,,
T,2023-05-11 00:35:38,6.25813007,-75.61128052,4.90,1507.852,24.070,0.000,,10,21,,
T,2023-05-11 00:35:39,6.25813007,-75.61128052,4.90,1507.852,24.070,0.000,,10,21,,
T,2023-05-11 00:35:40,6.25813007,-75.61128052,4.90,1507.852,24.070,0.000,,11,21,,
T,2023-05-11 00:35:41,6.25813007,-75.61128052,4.90,1507.852,24.070,0.000,,11,21,,
T,2023-05-11 00:35:42,6.25813031,-75.61124092,39.91,1506.444,24.070,0.611,0,11,21,,
T,2023-05-11 00:35:43,6.25812854,-75.61120021,47.05,1505.457,24.070,2.514,109,11,21,,
T,2023-05-11 00:35:44,6.25812161,-75.61114075,38.59,1504.720,24.069,4.367,99,11,21,,
T,2023-05-11 00:35:45,6.25810230,-75.61107743,37.59,1504.982,24.069,5.466,104,11,21,,
T,2023-05-11 00:35:46,6.25808507,-75.61102054,39.82,1505.436,24.069,5.432,106,11,21,,
T,2023-05-11 00:35:47,6.25806783,-75.61096537,41.94,1505.380,24.068,5.492,108,12,21,,
T,2023-05-11 00:35:48,6.25803189,-75.61093185,42.09,1506.596,24.068,5.073,114,12,21,,
T,2023-05-11 00:35:49,6.25800828,-75.61090536,43.27,1506.875,24.068,4.610,117,12,21,,
T,2023-05-11 00:35:50,6.25796454,-75.61087610,42.54,1508.587,24.068,4.726,120,12,21,,
T,2023-05-11 00:35:51,6.25796169,-75.61083611,43.10,1509.401,24.068,4.840,115,12,21,,
T,2023-05-11 00:35:52,6.25791203,-75.61079169,42.73,1511.132,24.068,5.540,117,12,21,,
T,2023-05-11 00:35:53,6.25788653,-75.61074260,43.39,1512.403,24.068,6.012,115,12,21,,
T,2023-05-11 00:35:54,6.25784727,-75.61068661,57.48,1514.226,24.068,6.591,113,9,21,,
T,2023-05-11 00:35:55,6.25780515,-75.61061539,59.08,1516.184,24.067,7.073,113,9,21,,
T,2023-05-11 00:35:56,6.25777692,-75.61054545,60.11,1518.017,24.067,7.055,112,9,21,,
T,2023-05-11 00:35:57,6.25776816,-75.61046685,60.86,1519.701,24.067,7.330,108,9,21,,
T,2023-05-11 00:35:58,6.25776734,-75.61039167,61.74,1520.895,24.066,7.385,104,9,21,,
T,2023-05-11 00:35:59,6.25778191,-75.61032019,53.85,1522.283,24.066,7.222,99,9,22,,
T,2023-05-11 00:36:00,6.25779476,-75.61024487,63.66,1522.408,24.065,7.288,96,8,22,,
T,2023-05-11 00:36:01,6.25784810,-75.61014627,62.00,1525.184,24.065,7.754,91,8,22,,
T,2023-05-11 00:36:02,6.25788607,-75.61005474,60.54,1527.454,24.064,8.636,87,8,22,,
T,2023-05-11 00:36:03,6.25790125,-75.60995837,60.09,1527.993,24.064,9.433,87,9,22,,
T,2023-05-11 00:36:04,6.25791618,-75.60984589,50.06,1528.883,24.063,10.598,88,9,22,,
T,2023-05-11 00:36:05,6.25792287,-75.60973051,50.12,1530.701,24.062,11.953,88,10,22,,
T,2023-05-11 00:36:06,6.25793482,-75.60960689,49.93,1532.312,24.062,13.210,89,10,22,,
T,2023-05-11 00:36:07,6.25795470,-75.60947611,49.26,1533.171,24.061,13.846,89,10,22,,
T,2023-05-11 00:36:08,6.25795018,-75.60934666,49.96,1533.390,24.060,14.228,89,10,22,,
T,2023-05-11 00:36:09,6.25795795,-75.60922531,50.24,1533.782,24.060,14.014,88,10,22,,
T,2023-05-11 00:36:10,6.25795439,-75.60912376,51.47,1534.066,24.059,13.152,89,9,22,,
T,2023-05-11 00:36:11,6.25796203,-75.60902970,58.91,1534.203,24.059,12.088,89,9,22,,
T,2023-05-11 00:36:12,6.25796570,-75.60893308,60.63,1534.820,24.058,11.319,90,9,22,,
T,2023-05-11 00:36:13,6.25797841,-75.60884467,62.32,1537.091,24.058,10.575,89,9,22,,
T,2023-05-11 00:36:14,6.25799209,-75.60877583,63.61,1538.870,24.057,9.408,88,9,22,,
T,2023-05-11 00:36:15,6.25798838,-75.60873790,64.14,1539.702,24.057,7.570,90,9,22,,
T,2023-05-11 00:36:16,6.25800333,-75.60869698,65.22,1540.095,24.057,6.064,86,9,22,,
T,2023-05-11 00:36:17,6.25804926,-75.60865840,63.97,1543.316,24.057,5.763,77,9,22,,
T,2023-05-11 00:36:18,6.25811116,-75.60860924,63.00,1545.409,24.056,6.421,72,9,22,,
T,2023-05-11 00:36:19,6.25813574,-75.60855822,61.02,1547.446,24.056,7.135,74,9,22,,
T,2023-05-11 00:36:20,6.25817179,-75.60849017,59.46,1549.172,24.055,8.576,81,9,22,,
T,2023-05-11 00:36:21,6.25819289,-75.60839727,58.58,1549.886,24.055,10.569,83,9,22,,
T,2023-05-11 00:36:22,6.25821341,-75.60829251,59.09,1550.141,24.054,11.087,82,9,22,,
T,2023-05-11 00:36:23,6.25822396,-75.60817965,59.15,1549.692,24.054,11.631,84,9,22,,
T,2023-05-11 00:36:24,6.25823402,-75.60806967,59.72,1548.824,24.053,11.522,85,9,22,,
T,2023-05-11 00:36:25,6.25822863,-75.60796749,60.72,1548.481,24.053,11.087,86,9,22,,
T,2023-05-11 00:36:26,6.25821508,-75.60787704,61.78,1548.425,24.052,10.577,87,9,22,,
T,2023-05-11 00:36:27,6.25818309,-75.60780431,60.97,1548.032,24.052,9.562,90,10,22,,
T,2023-05-11 00:36:28,6.25816605,-75.60773403,61.39,1548.066,24.051,8.437,91,10,22,,
T,2023-05-11 00:36:29,6.25815225,-75.60767365,62.88,1548.586,24.051,7.699,93,10,22,,
T,2023-05-11 00:36:30,6.25815133,-75.60761654,65.95,1549.041,24.051,7.281,92,9,22,,
T,2023-05-11 00:36:31,6.25815677,-75.60757657,66.14,1549.228,24.051,6.361,90,9,22,,
T,2023-05-11 00:36:32,6.25816214,-75.60753666,65.90,1549.052,24.050,5.754,88,9,22,,
T,2023-05-11 00:36:33,6.25817291,-75.60749451,66.07,1548.766,24.050,5.574,87,9,22,,
T,2023-05-11 00:36:34,6.25819418,-75.60744935,70.06,1549.197,24.050,5.253,85,8,22,,
T,2023-05-11 00:36:35,6.25823656,-75.60740453,62.43,1549.748,24.050,5.017,81,8,22,,
T,2023-05-11 00:36:36,6.25827076,-75.60734869,61.11,1550.476,24.049,5.376,80,9,22,,
T,2023-05-11 00:36:37,6.25830188,-75.60727710,58.88,1551.807,24.049,6.005,80,9,22,,
T,2023-05-11 00:36:38,6.25833690,-75.60719842,59.24,1552.132,24.048,6.946,79,8,22,,
T,2023-05-11 00:36:39,6.25833795,-75.60711190,60.14,1552.207,24.048,7.854,82,8,22,,
T,2023-05-11 00:36:40,6.25835603,-75.60702126,65.46,1551.224,24.047,8.511,81,7,22,,
T,2023-05-11 00:36:41,6.25836444,-75.60691547,64.89,1548.795,24.047,8.818,78,7,22,,
T,2023-05-11 00:36:42,6.25838470,-75.60682547,59.78,1547.292,24.046,8.984,76,8,22,,
T,2023-05-11 00:36:43,6.25840212,-75.60672915,59.59,1545.806,24.046,9.089,74,8,22,,
T,2023-05-11 00:36:44,6.25842559,-75.60664552,59.57,1544.181,24.045,8.963,73,8,22,,
T,2023-05-11 00:36:45,6.25843495,-75.60657135,60.13,1543.068,24.045,8.622,72,7,22,,
T,2023-05-11 00:36:46,6.25844725,-75.60649518,58.99,1542.830,24.044,8.373,72,9,22,,
T,2023-05-11 00:36:47,6.25846999,-75.60642294,59.16,1541.371,24.044,8.290,71,9,22,,
T,2023-05-11 00:36:48,6.25848950,-75.60635681,59.31,1541.656,24.044,8.096,71,9,22,,
T,2023-05-11 00:36:49,6.25850756,-75.60629294,56.80,1541.751,24.043,7.889,70,10,22,,
T,2023-05-11 00:36:50,6.25853103,-75.60623080,57.77,1541.566,24.043,7.727,70,9,22,,
T,2023-05-11 00:36:51,6.25857518,-75.60615492,57.14,1539.082,24.042,7.891,69,9,22,,
T,2023-05-11 00:36:52,6.25860262,-75.60609036,58.29,1538.935,24.042,7.826,68,9,22,,
T,2023-05-11 00:36:53,6.25863161,-75.60605177,57.92,1538.373,24.042,7.026,65,10,22,,
T,2023-05-11 00:36:54,6.25865651,-75.60603125,57.20,1536.006,24.041,5.712,60,10,22,,
T,2023-05-11 00:36:55,6.25867833,-75.60600996,56.84,1534.543,24.041,4.533,52,10,22,,
T,2023-05-11 00:36:56,6.25870477,-75.60599037,55.10,1531.874,24.041,3.764,50,9,22,,
T,2023-05-11 00:36:57,6.25874501,-75.60597461,53.40,1530.338,24.041,3.706,54,9,22,,
T,2023-05-11 00:36:58,6.25876656,-75.60594912,51.58,1528.811,24.041,3.905,61,10,22,,
T,2023-05-11 00:36:59,6.25877962,-75.60591849,50.62,1527.963,24.041,3.951,66,10,22,,
T,2023-05-11 00:37:00,6.25879612,-75.60588744,50.11,1526.675,24.040,3.963,65,10,22,,
T,2023-05-11 00:37:01,6.25881634,-75.60584636,49.88,1523.428,24.040,4.117,66,10,22,,
T,2023-05-11 00:37:02,6.25883264,-75.60579741,49.92,1522.178,24.040,4.848,69,10,22,,
T,2023-05-11 00:37:03,6.25883803,-75.60575596,49.95,1521.159,24.040,5.529,74,10,22,,
T,2023-05-11 00:37:04,6.25884779,-75.60569836,49.97,1520.561,24.039,6.751,78,10,22,,
T,2023-05-11 00:37:05,6.25886239,-75.60563120,50.35,1520.461,24.039,7.584,77,10,22,,
T,2023-05-11 00:37:06,6.25890369,-75.60554301,50.68,1520.655,24.038,8.968,75,9,22,,
