type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-05-12 21:54:34,6.28564833,-75.59547500,1.90,1746.175,23.925,0.000,,,34,20230512-165434,GPS Logger: 20230512-165434 - 11
T,2023-05-12 21:54:36,6.28564667,-75.59547500,1.90,1746.175,23.925,0.098,20,14,45,,
T,2023-05-13 18:35:50,6.28555667,-75.59550500,1.70,1754.775,23.925,0.000,,23,41,,
T,2023-05-13 18:35:51,6.28555667,-75.59550500,1.70,1754.775,23.925,0.000,,24,41,,
T,2023-05-13 18:35:52,6.28555667,-75.59550500,1.70,1754.775,23.925,0.000,,24,41,,
T,2023-05-13 18:35:53,6.28555667,-75.59550500,1.70,1754.775,23.925,0.000,,24,41,,
T,2023-05-13 18:35:54,6.28555667,-75.59550500,1.70,1754.775,23.925,0.000,,24,41,,
T,2023-05-13 18:35:55,6.28555667,-75.59550500,1.70,1754.775,23.925,0.000,,24,41,,
T,2023-05-13 18:35:56,6.28555667,-75.59550500,1.60,1754.775,23.925,0.000,,24,41,,
T,2023-05-13 18:35:57,6.28555667,-75.59550500,1.70,1754.775,23.925,0.000,,24,41,,
T,2023-05-13 18:35:58,6.28555667,-75.59550500,1.70,1754.775,23.925,0.000,,24,41,,
T,2023-05-13 18:35:59,6.28555667,-75.59550500,1.80,1754.775,23.925,0.000,,24,41,,
T,2023-05-13 18:36:00,6.28555667,-75.59550500,1.80,1754.775,23.925,0.000,,24,41,,
T,2023-05-13 18:36:01,6.28555667,-75.59550500,1.80,1754.775,23.925,0.000,,24,41,,
T,2023-05-13 18:36:02,6.28555667,-75.59550500,1.70,1754.775,23.925,0.000,,24,41,,
T,2023-05-13 18:36:03,6.28555667,-75.59550500,1.70,1754.775,23.925,0.000,,24,41,,
T,2023-05-13 18:36:04,6.28555667,-75.59550500,1.70,1754.775,23.925,0.000,,24,41,,
T,2023-05-13 18:36:05,6.28555667,-75.59550500,1.70,1754.775,23.925,0.000,,24,41,,
T,2023-05-13 18:36:06,6.28555667,-75.59550500,1.70,1754.775,23.925,0.000,,24,41,,
T,2023-05-13 18:36:07,6.28555667,-75.59550500,1.70,1754.775,23.925,0.000,,24,41,,
T,2023-05-13 18:36:08,6.28555667,-75.59550500,1.80,1754.775,23.925,0.000,,24,41,,
T,2023-05-13 18:36:09,6.28555667,-75.59550500,1.80,1754.775,23.925,0.000,,24,41,,
T,2023-05-13 18:36:10,6.28555667,-75.59550500,1.80,1754.775,23.925,0.000,,24,41,,
T,2023-05-13 18:36:11,6.28555667,-75.59550500,1.80,1754.775,23.925,0.000,,25,41,,
T,2023-05-13 18:36:12,6.28555667,-75.59550500,1.80,1754.775,23.925,0.000,,25,41,,
T,2023-05-13 18:36:13,6.28555667,-75.59550500,1.80,1754.775,23.925,0.000,,25,41,,
T,2023-05-13 18:36:14,6.28555833,-75.59551667,1.80,1749.475,23.925,0.383,275,25,42,,
T,2023-05-13 18:36:15,6.28555833,-75.59551333,1.90,1749.275,23.925,0.415,314,25,42,,
T,2023-05-13 18:36:16,6.28555833,-75.59551000,1.80,1749.175,23.925,0.426,287,24,42,,
T,2023-05-13 18:36:17,6.28555833,-75.59550667,1.80,1749.175,23.925,0.438,349,25,42,,
T,2023-05-13 18:36:18,6.28556000,-75.59550333,2.00,1749.175,23.925,0.000,,24,42,,
T,2023-05-13 18:36:19,6.28556000,-75.59550333,2.10,1749.075,23.925,0.000,,25,42,,
T,2023-05-13 18:36:20,6.28555833,-75.59550333,2.20,1749.075,23.925,0.000,,25,42,,
T,2023-05-13 18:36:21,6.28555333,-75.59550167,2.30,1749.075,23.925,0.412,6,25,42,,
T,2023-05-13 18:36:22,6.28555167,-75.59550000,2.30,1749.075,23.925,0.425,340,23,42,,
T,2023-05-13 18:36:23,6.28555000,-75.59549833,2.40,1749.075,23.925,0.421,330,24,42,,
T,2023-05-13 18:36:24,6.28554500,-75.59549667,2.40,1749.075,23.925,0.000,,23,42,,
